logic,rule_category,rule,problem,query,answer
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all x, if x listens to a song, then x is writing a letter. There is at least one x for which if x sleeps, then x is listening to a song. Can we infer the following from them? Answer yes or no: For all x, the fact that x sleeps does not imply that x is writing a letter.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all x, if x were an electrician, then x is fast. There is at least one x for which if x plays tennis, then x is an electrician. Can we infer the following from them? Answer yes or no: For all x, the fact that x plays tennis does not imply that x is fast.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x for which if x climbs a mountain, then x is reading a book. For all x, if x reads a book, then x is a carpenter. Can we infer the following from them? Answer yes or no: For all x, the fact that x climbs a mountain does not imply that x is a carpenter.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y reads a book, then y is drinking water. There is at least one y for which if y drinks water, then y is playing tennis. Can we infer the following from them? Answer yes or no: For all y, the fact that y reads a book does not imply that y is playing tennis.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all x, if x goes running, then x is reading a book. There is at least one x for which if x were a carpenter, then x is running. Can we infer the following from them? Answer yes or no: For all x, the fact that x were a carpenter does not imply that x is reading a book.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x for which if x were an artist, then x is driving a car. For all x, if x were sad, then x is an artist. Can we infer the following from them? Answer yes or no: For all x, the fact that x were sad does not imply that x is driving a car.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x for which if x were a writer, then x is a sailor. For all x, if x were a sailor, then x is working. Can we infer the following from them? Answer yes or no: For all x, the fact that x were a writer does not imply that x is working.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one y for which if y reads a book, then y is a poet. For all y, if y were a poet, then y is a cashier. Can we infer the following from them? Answer yes or no: For all y, the fact that y reads a book does not imply that y is a cashier.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y were curious, then y is a bartender. There is at least one y for which if y were a writer, then y is curious. Can we infer the following from them? Answer yes or no: For all y, the fact that y were a writer does not imply that y is a bartender.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all x, if x were a musician, then x is playing squash. There is at least one x for which if x were a police officer, then x is a musician. Can we infer the following from them? Answer yes or no: For all x, the fact that x were a police officer does not imply that x is playing squash.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y sleeps, then y is a bartender. There is at least one y for which if y drives a car, then y is sleeping. Can we infer the following from them? Answer yes or no: For all y, the fact that y drives a car does not imply that y is a bartender.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all x, if x goes running, then x is an office clerk. There is at least one x for which if x were an office clerk, then x is playing squash. Can we infer the following from them? Answer yes or no: For all x, the fact that x goes running does not imply that x is playing squash.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x_4 for which if x_4 goes running, then x_4 is climbing a mountain. For all x_4, if x_4 works, then x_4 is running. Can we infer the following from them? Answer yes or no: For all x_4, the fact that x_4 works does not imply that x_4 is climbing a mountain.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one y for which if y makes tea, then y is a taxi driver. For all y, if y were a cashier, then y is making tea. Can we infer the following from them? Answer yes or no: For all y, the fact that y were a cashier does not imply that y is a taxi driver.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all w, if w plays squash, then w is a taxi driver. There is at least one w for which if w plays a game, then w is playing squash. Can we infer the following from them? Answer yes or no: For all w, the fact that w plays a game does not imply that w is a taxi driver.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all x, if x were poor, then x is a cashier. There is at least one x for which if x were an office clerk, then x is poor. Can we infer the following from them? Answer yes or no: For all x, the fact that x were an office clerk does not imply that x is a cashier.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all x, if x drives a car, then x is sleeping. There is at least one x for which if x plays squash, then x is driving a car. Can we infer the following from them? Answer yes or no: For all x, the fact that x plays squash does not imply that x is sleeping.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y sleeps, then y is making tea. There is at least one y for which if y drinks water, then y is sleeping. Can we infer the following from them? Answer yes or no: For all y, the fact that y drinks water does not imply that y is making tea.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y were a nurse, then y is an astronaut. There is at least one y for which if y were an astronaut, then y is a doctor. Can we infer the following from them? Answer yes or no: For all y, the fact that y were a nurse does not imply that y is a doctor.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all x, if x plays squash, then x is driving a car. There is at least one x for which if x were rich, then x is playing squash. Can we infer the following from them? Answer yes or no: For all x, the fact that x were rich does not imply that x is driving a car.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all x, if x were a janitor, then x is cooking. There is at least one x for which if x were an office clerk, then x is a janitor. Can we infer the following from them? Answer yes or no: For all x, the fact that x were an office clerk does not imply that x is cooking.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y were a carpenter, then y is driving a car. There is at least one y for which if y drives a car, then y is running. Can we infer the following from them? Answer yes or no: For all y, the fact that y were a carpenter does not imply that y is running.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x for which if x drives a car, then x is fast. For all x, if x were rich, then x is driving a car. Can we infer the following from them? Answer yes or no: For all x, the fact that x were rich does not imply that x is fast.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y makes tea, then y is driving a car. There is at least one y for which if y drives a car, then y is excited. Can we infer the following from them? Answer yes or no: For all y, the fact that y makes tea does not imply that y is excited.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x for which if x were a police officer, then x is sad. For all x, if x were sad, then x is curious. Can we infer the following from them? Answer yes or no: For all x, the fact that x were a police officer does not imply that x is curious.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y reads a book, then y is a janitor. There is at least one y for which if y were a janitor, then y is a mechanic. Can we infer the following from them? Answer yes or no: For all y, the fact that y reads a book does not imply that y is a mechanic.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all x, if x reads a book, then x is playing tennis. There is at least one x for which if x were a taxi driver, then x is reading a book. Can we infer the following from them? Answer yes or no: For all x, the fact that x were a taxi driver does not imply that x is playing tennis.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x for which if x climbs a mountain, then x is running. For all x, if x were a nurse, then x is climbing a mountain. Can we infer the following from them? Answer yes or no: For all x, the fact that x were a nurse does not imply that x is running.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y makes tea, then y is a carpenter. There is at least one y for which if y were a carpenter, then y is an office clerk. Can we infer the following from them? Answer yes or no: For all y, the fact that y makes tea does not imply that y is an office clerk.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y were a sailor, then y is working. There is at least one y for which if y were an astronaut, then y is a sailor. Can we infer the following from them? Answer yes or no: For all y, the fact that y were an astronaut does not imply that y is working.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one y for which if y were happy, then y is a carpenter. For all y, if y drives a car, then y is happy. Can we infer the following from them? Answer yes or no: For all y, the fact that y drives a car does not imply that y is a carpenter.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one y for which if y were an artist, then y is playing tennis. For all y, if y takes a plane, then y is an artist. Can we infer the following from them? Answer yes or no: For all y, the fact that y takes a plane does not imply that y is playing tennis.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y were a mechanic, then y is playing a game. There is at least one y for which if y plays a game, then y is taking a plane. Can we infer the following from them? Answer yes or no: For all y, the fact that y were a mechanic does not imply that y is taking a plane.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x for which if x cooks, then x is bored. For all x, if x were a poet, then x is cooking. Can we infer the following from them? Answer yes or no: For all x, the fact that x were a poet does not imply that x is bored.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x for which if x drives a car, then x is working. For all x, if x takes a plane, then x is driving a car. Can we infer the following from them? Answer yes or no: For all x, the fact that x takes a plane does not imply that x is working.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y were bored, then y is drinking water. There is at least one y for which if y drinks water, then y is a politician. Can we infer the following from them? Answer yes or no: For all y, the fact that y were bored does not imply that y is a politician.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x for which if x writes a letter, then x is reading a book. For all x, if x reads a book, then x is an office clerk. Can we infer the following from them? Answer yes or no: For all x, the fact that x writes a letter does not imply that x is an office clerk.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: There is at least one x for which if x plays tennis, then x is climbing a mountain. For all x, if x climbs a mountain, then x is sleeping. Can we infer the following from them? Answer yes or no: For all x, the fact that x plays tennis does not imply that x is sleeping.",no
predicate,inference,existential transitivity,contradiction,"Consider the following premises: For all y, if y were an artist, then y is drinking water. There is at least one y for which if y drinks water, then y is curious. Can we infer the following from them? Answer yes or no: For all y, the fact that y were an artist does not imply that y is curious.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x were bored, then x is drinking water. For all x, x will not drink water. Can we infer the following from them? Answer yes or no: There is at least one x for which x is bored.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all y_4, y_4 will write a letter. For all y_4, if y_4 were a scientist, then y_4 is not writing a letter. Can we infer the following from them? Answer yes or no: There is at least one y_4 for which y_4 is a scientist.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all w, if w cooks, then w is playing a game. For all w, w will not play a game. Can we infer the following from them? Answer yes or no: There is at least one w for which w will cook.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all z, z is a bartender. For all z, if z works, then z is not a bartender. Can we infer the following from them? Answer yes or no: There is at least one z for which z will work.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all z_2, if z_2 makes tea, then z_2 is not playing tennis. For all z_2, z_2 will play tennis. Can we infer the following from them? Answer yes or no: There is at least one z_2 for which z_2 will make tea.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x will not drink water. For all x, if x makes tea, then x is drinking water. Can we infer the following from them? Answer yes or no: There is at least one x for which x will make tea.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all y_4, y_4 is a janitor. For all y_4, if y_4 drinks water, then y_4 is not a janitor. Can we infer the following from them? Answer yes or no: There is at least one y_4 for which y_4 will drink water.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x_3, x_3 is not a janitor. For all x_3, if x_3 works, then x_3 is a janitor. Can we infer the following from them? Answer yes or no: There is at least one x_3 for which x_3 will work.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all y, y is a lawyer. For all y, if y reads a book, then y is not a lawyer. Can we infer the following from them? Answer yes or no: There is at least one y for which y will read a book.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all y, y will not drive a car. For all y, if y were excited, then y is driving a car. Can we infer the following from them? Answer yes or no: There is at least one y for which y is excited.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x plays squash, then x is a bartender. For all x, x is not a bartender. Can we infer the following from them? Answer yes or no: There is at least one x for which x will play squash.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x is a janitor. For all x, if x were curious, then x is not a janitor. Can we infer the following from them? Answer yes or no: There is at least one x for which x is curious.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x were curious, then x is not a soldier. For all x, x is a soldier. Can we infer the following from them? Answer yes or no: There is at least one x for which x is curious.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all z, z will write a letter. For all z, if z were fast, then z is not writing a letter. Can we infer the following from them? Answer yes or no: There is at least one z for which z is fast.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all z, z will work. For all z, if z were a soldier, then z is not working. Can we infer the following from them? Answer yes or no: There is at least one z for which z is a soldier.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all z_2, if z_2 were a writer, then z_2 is not a musician. For all z_2, z_2 is a musician. Can we infer the following from them? Answer yes or no: There is at least one z_2 for which z_2 is a writer.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x were poor, then x is driving a car. For all x, x will not drive a car. Can we infer the following from them? Answer yes or no: There is at least one x for which x is poor.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all z_2, z_2 is not a doctor. For all z_2, if z_2 works, then z_2 is a doctor. Can we infer the following from them? Answer yes or no: There is at least one z_2 for which z_2 will work.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all w, w will make tea. For all w, if w listens to a song, then w is not making tea. Can we infer the following from them? Answer yes or no: There is at least one w for which w will listen to a song.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all w, if w plays tennis, then w is a server. For all w, w is not a server. Can we infer the following from them? Answer yes or no: There is at least one w for which w will play tennis.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all w, w is an office clerk. For all w, if w were a writer, then w is not an office clerk. Can we infer the following from them? Answer yes or no: There is at least one w for which w is a writer.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x drives a car, then x is sleeping. For all x, x will not sleep. Can we infer the following from them? Answer yes or no: There is at least one x for which x will drive a car.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x were a soldier, then x is a lawyer. For all x, x is not a lawyer. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a soldier.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x were curious, then x is rich. For all x, x is not rich. Can we infer the following from them? Answer yes or no: There is at least one x for which x is curious.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all w, w will not drink water. For all w, if w sleeps, then w is drinking water. Can we infer the following from them? Answer yes or no: There is at least one w for which w will sleep.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x works, then x is curious. For all x, x is not curious. Can we infer the following from them? Answer yes or no: There is at least one x for which x will work.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x will not sleep. For all x, if x were a soldier, then x is sleeping. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a soldier.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x climbs a mountain, then x is a cashier. For all x, x is not a cashier. Can we infer the following from them? Answer yes or no: There is at least one x for which x will climb a mountain.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x is a cashier. For all x, if x were rich, then x is not a cashier. Can we infer the following from them? Answer yes or no: There is at least one x for which x is rich.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all y_4, if y_4 were a doctor, then y_4 is not reading a book. For all y_4, y_4 will read a book. Can we infer the following from them? Answer yes or no: There is at least one y_4 for which y_4 is a doctor.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x will not take a plane. For all x, if x were a nurse, then x is taking a plane. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a nurse.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x will not drive a car. For all x, if x drinks water, then x is driving a car. Can we infer the following from them? Answer yes or no: There is at least one x for which x will drink water.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x is happy. For all x, if x were bored, then x is not happy. Can we infer the following from them? Answer yes or no: There is at least one x for which x is bored.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all y_4, y_4 is curious. For all y_4, if y_4 were a nurse, then y_4 is not curious. Can we infer the following from them? Answer yes or no: There is at least one y_4 for which y_4 is a nurse.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all w, if w climbs a mountain, then w is not a doctor. For all w, w is a doctor. Can we infer the following from them? Answer yes or no: There is at least one w for which w will climb a mountain.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all v, v is not sad. For all v, if v were a musician, then v is sad. Can we infer the following from them? Answer yes or no: There is at least one v for which v is a musician.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all z, z will drink water. For all z, if z were a poet, then z is not drinking water. Can we infer the following from them? Answer yes or no: There is at least one z for which z is a poet.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x were a writer, then x is listening to a song. For all x, x will not listen to a song. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a writer.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all y, if y cooks, then y is not listening to a song. For all y, y will listen to a song. Can we infer the following from them? Answer yes or no: There is at least one y for which y will cook.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x plays squash, then x is playing tennis. For all x, x will not play tennis. Can we infer the following from them? Answer yes or no: There is at least one x for which x will play squash.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x_3, x_3 is not a soldier. For all x_3, if x_3 were sad, then x_3 is a soldier. Can we infer the following from them? Answer yes or no: There is at least one x_3 for which x_3 is sad.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all w, w is not a writer. For all w, if w were bored, then w is a writer. Can we infer the following from them? Answer yes or no: There is at least one w for which w is bored.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x is not a sailor. For all x, if x works, then x is a sailor. Can we infer the following from them? Answer yes or no: There is at least one x for which x will work.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x is not a server. For all x, if x were a poet, then x is a server. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a poet.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x is a lawyer. For all x, if x were an astronaut, then x is not a lawyer. Can we infer the following from them? Answer yes or no: There is at least one x for which x is an astronaut.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all y, if y were an electrician, then y is playing squash. For all y, y will not play squash. Can we infer the following from them? Answer yes or no: There is at least one y for which y is an electrician.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, x will drink water. For all x, if x were a carpenter, then x is not drinking water. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a carpenter.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x listens to a song, then x is curious. For all x, x is not curious. Can we infer the following from them? Answer yes or no: There is at least one x for which x will listen to a song.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all z_2, if z_2 were an office clerk, then z_2 is not playing squash. For all z_2, z_2 will play squash. Can we infer the following from them? Answer yes or no: There is at least one z_2 for which z_2 is an office clerk.",no
predicate,inference,universal modus tollens,contradiction,"Consider the following premises: For all x, if x plays squash, then x is a lawyer. For all x, x is not a lawyer. Can we infer the following from them? Answer yes or no: There is at least one x for which x will play squash.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x sleeps, then x is a poet. For all x, if x were a poet, then x is sleeping. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x is a poet if and only if x will sleep.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x goes running, then x is playing a game. For all x, if x plays a game, then x is running. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will go running if and only if x will play a game.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x_2, if x_2 makes tea, then x_2 is a scientist. For all x_2, if x_2 were a scientist, then x_2 is making tea. Can we infer the following from them? Answer yes or no: There is at least one x_2 for which it is not true that x_2 is a scientist if and only if x_2 will make tea.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x climbs a mountain, then x is cooking. For all x, if x cooks, then x is climbing a mountain. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will climb a mountain if and only if x will cook.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x reads a book, then x is an electrician. For all x, if x were an electrician, then x is reading a book. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x is an electrician if and only if x will read a book.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z_4, if z_4 were an office clerk, then z_4 is taking a plane. For all z_4, if z_4 takes a plane, then z_4 is an office clerk. Can we infer the following from them? Answer yes or no: There is at least one z_4 for which it is not true that z_4 is an office clerk if and only if z_4 will take a plane.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x works, then x is listening to a song. For all x, if x listens to a song, then x is working. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will work if and only if x will listen to a song.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x writes a letter, then x is sleeping. For all x, if x sleeps, then x is writing a letter. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will write a letter if and only if x will sleep.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all v, if v works, then v is rich. For all v, if v were rich, then v is working. Can we infer the following from them? Answer yes or no: There is at least one v for which it is not true that v will work if and only if v is rich.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z, if z takes a plane, then z is playing tennis. For all z, if z plays tennis, then z is taking a plane. Can we infer the following from them? Answer yes or no: There is at least one z for which it is not true that z will play tennis if and only if z will take a plane.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x were a musician, then x is reading a book. For all x, if x reads a book, then x is a musician. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will read a book if and only if x is a musician.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x drinks water, then x is working. For all x, if x works, then x is drinking water. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will drink water if and only if x will work.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z_4, if z_4 were excited, then z_4 is writing a letter. For all z_4, if z_4 writes a letter, then z_4 is excited. Can we infer the following from them? Answer yes or no: There is at least one z_4 for which it is not true that z_4 will write a letter if and only if z_4 is excited.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x were a soldier, then x is making tea. For all x, if x makes tea, then x is a soldier. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x is a soldier if and only if x will make tea.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x were a politician, then x is driving a car. For all x, if x drives a car, then x is a politician. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x is a politician if and only if x will drive a car.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z, if z reads a book, then z is playing a game. For all z, if z plays a game, then z is reading a book. Can we infer the following from them? Answer yes or no: There is at least one z for which it is not true that z will play a game if and only if z will read a book.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x reads a book, then x is cooking. For all x, if x cooks, then x is reading a book. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will cook if and only if x will read a book.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x sleeps, then x is a lawyer. For all x, if x were a lawyer, then x is sleeping. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will sleep if and only if x is a lawyer.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z_4, if z_4 were a police officer, then z_4 is poor. For all z_4, if z_4 were poor, then z_4 is a police officer. Can we infer the following from them? Answer yes or no: There is at least one z_4 for which it is not true that z_4 is poor if and only if z_4 is a police officer.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x were an artist, then x is cooking. For all x, if x cooks, then x is an artist. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will cook if and only if x is an artist.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x cooks, then x is driving a car. For all x, if x drives a car, then x is cooking. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will drive a car if and only if x will cook.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x_2, if x_2 were a doctor, then x_2 is sleeping. For all x_2, if x_2 sleeps, then x_2 is a doctor. Can we infer the following from them? Answer yes or no: There is at least one x_2 for which it is not true that x_2 is a doctor if and only if x_2 will sleep.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x were a politician, then x is listening to a song. For all x, if x listens to a song, then x is a politician. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x is a politician if and only if x will listen to a song.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x writes a letter, then x is fast. For all x, if x were fast, then x is writing a letter. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x is fast if and only if x will write a letter.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z_4, if z_4 drives a car, then z_4 is happy. For all z_4, if z_4 were happy, then z_4 is driving a car. Can we infer the following from them? Answer yes or no: There is at least one z_4 for which it is not true that z_4 will drive a car if and only if z_4 is happy.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z_4, if z_4 plays tennis, then z_4 is a scientist. For all z_4, if z_4 were a scientist, then z_4 is playing tennis. Can we infer the following from them? Answer yes or no: There is at least one z_4 for which it is not true that z_4 will play tennis if and only if z_4 is a scientist.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x plays a game, then x is listening to a song. For all x, if x listens to a song, then x is playing a game. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will listen to a song if and only if x will play a game.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z_4, if z_4 plays a game, then z_4 is making tea. For all z_4, if z_4 makes tea, then z_4 is playing a game. Can we infer the following from them? Answer yes or no: There is at least one z_4 for which it is not true that z_4 will make tea if and only if z_4 will play a game.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x drives a car, then x is drinking water. For all x, if x drinks water, then x is driving a car. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will drive a car if and only if x will drink water.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all v, if v reads a book, then v is an office clerk. For all v, if v were an office clerk, then v is reading a book. Can we infer the following from them? Answer yes or no: There is at least one v for which it is not true that v will read a book if and only if v is an office clerk.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z, if z plays tennis, then z is climbing a mountain. For all z, if z climbs a mountain, then z is playing tennis. Can we infer the following from them? Answer yes or no: There is at least one z for which it is not true that z will play tennis if and only if z will climb a mountain.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z_4, if z_4 goes running, then z_4 is playing tennis. For all z_4, if z_4 plays tennis, then z_4 is running. Can we infer the following from them? Answer yes or no: There is at least one z_4 for which it is not true that z_4 will go running if and only if z_4 will play tennis.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all z_4, if z_4 were a sailor, then z_4 is an artist. For all z_4, if z_4 were an artist, then z_4 is a sailor. Can we infer the following from them? Answer yes or no: There is at least one z_4 for which it is not true that z_4 is an artist if and only if z_4 is a sailor.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x were a bartender, then x is drinking water. For all x, if x drinks water, then x is a bartender. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will drink water if and only if x is a bartender.",no
predicate,inference,universal biconditional introduction,contradiction,"Consider the following premises: For all x, if x plays squash, then x is cooking. For all x, if x cooks, then x is playing squash. Can we infer the following from them? Answer yes or no: There is at least one x for which it is not true that x will play squash if and only if x will cook.",no
