logic,rule_category,rule,problem,query,answer
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is not a cashier or x is a soldier. For all x, x is a cashier or x will listen to a song. Can we infer the following from them? Answer yes or no: For all x, x will listen to a song.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x will take a plane or x is a politician. For all x, x will not take a plane or x is a scientist. Can we infer the following from them? Answer yes or no: For all x, x is a politician.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is a mechanic or x will cook. For all x, x is not a mechanic or x is poor. Can we infer the following from them? Answer yes or no: For all x, x is poor.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x will not sleep or x is an electrician. For all x, x will sleep or x will listen to a song. Can we infer the following from them? Answer yes or no: For all x, x will listen to a song.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x will drive a car or x will cook. For all x, x will not drive a car or x will work. Can we infer the following from them? Answer yes or no: For all x, x will cook.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is not rich or x will play a game. For all x, x is rich or x will climb a mountain. Can we infer the following from them? Answer yes or no: For all x, x will climb a mountain.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is not a politician or x will listen to a song. For all x, x is a politician or x will make tea. Can we infer the following from them? Answer yes or no: For all x, x will listen to a song.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x will climb a mountain or x is an astronaut. For all x, x will not climb a mountain or x is a politician. Can we infer the following from them? Answer yes or no: For all x, x is an astronaut.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is not a taxi driver or x is rich. For all x, x is a taxi driver or x is happy. Can we infer the following from them? Answer yes or no: For all x, x is happy.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is a writer or x will play tennis. For all x, x is not a writer or x is a scientist. Can we infer the following from them? Answer yes or no: For all x, x will play tennis.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x will play squash or x is a bartender. For all x, x will not play squash or x will drive a car. Can we infer the following from them? Answer yes or no: For all x, x is a bartender.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is a poet or x is excited. For all x, x is not a poet or x is an office clerk. Can we infer the following from them? Answer yes or no: For all x, x is an office clerk.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is a server or x will sleep. For all x, x is not a server or x will climb a mountain. Can we infer the following from them? Answer yes or no: For all x, x will climb a mountain.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is not a sailor or x is a taxi driver. For all x, x is a sailor or x is an office clerk. Can we infer the following from them? Answer yes or no: For all x, x is a taxi driver.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is not a taxi driver or x is a poet. For all x, x is a taxi driver or x is bored. Can we infer the following from them? Answer yes or no: For all x, x is a poet.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x will listen to a song or x is a soldier. For all x, x will not listen to a song or x is curious. Can we infer the following from them? Answer yes or no: For all x, x is curious.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is a lawyer or x will make tea. For all x, x is not a lawyer or x is a bartender. Can we infer the following from them? Answer yes or no: For all x, x will make tea.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is a police officer or x is a soldier. For all x, x is not a police officer or x will play a game. Can we infer the following from them? Answer yes or no: For all x, x is a soldier.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is not sad or x is a sailor. For all x, x is sad or x will make tea. Can we infer the following from them? Answer yes or no: For all x, x is a sailor.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is not an electrician or x will climb a mountain. For all x, x is an electrician or x is fast. Can we infer the following from them? Answer yes or no: For all x, x will climb a mountain.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is a server or x will make tea. For all x, x is not a server or x is bored. Can we infer the following from them? Answer yes or no: For all x, x will make tea.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x is an office clerk or x will play a game. For all x, x is not an office clerk or x will read a book. Can we infer the following from them? Answer yes or no: For all x, x will play a game.",no
predicate,inference,universal resolution,unrelated,"Consider the following premises: For all x, x will sleep or x will climb a mountain. For all x, x will not sleep or x is a writer. Can we infer the following from them? Answer yes or no: For all x, x will climb a mountain.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all w, if w were a scientist, then w is drinking water. There is at least one w for which w is a scientist. Can we infer the following from them? Answer yes or no: There is at least one w for which w will play tennis.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, if x reads a book, then x is playing tennis. There is at least one x for which x will read a book. Can we infer the following from them? Answer yes or no: There is at least one x for which x will climb a mountain.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x is a cashier. There is at least one x for which if x were a cashier, then x is cooking. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a bartender.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x is poor. There is at least one x for which if x were poor, then x is a police officer. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not play tennis.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x is an astronaut. There is at least one x for which if x were an astronaut, then x is a musician. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a taxi driver.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all v, if v were a server, then v is happy. There is at least one v for which v is a server. Can we infer the following from them? Answer yes or no: There is at least one v for which v will not take a plane.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x is a taxi driver. There is at least one x for which if x were a taxi driver, then x is running. Can we infer the following from them? Answer yes or no: There is at least one x for which x is not an artist.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x will work. There is at least one x for which if x works, then x is playing squash. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a police officer.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one u_2 for which if u_2 were a soldier, then u_2 is working. For all u_2, u_2 is a soldier. Can we infer the following from them? Answer yes or no: There is at least one u_2 for which u_2 will not take a plane.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all u, if u writes a letter, then u is drinking water. There is at least one u for which u will write a letter. Can we infer the following from them? Answer yes or no: There is at least one u for which u is fast.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x is a janitor. There is at least one x for which if x were a janitor, then x is playing tennis. Can we infer the following from them? Answer yes or no: There is at least one x for which x will drink water.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all u, u will drink water. There is at least one u for which if u drinks water, then u is excited. Can we infer the following from them? Answer yes or no: There is at least one u for which u is an astronaut.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all v, if v were a musician, then v is driving a car. There is at least one v for which v is a musician. Can we infer the following from them? Answer yes or no: There is at least one v for which v is a janitor.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all z, if z were a taxi driver, then z is playing tennis. There is at least one z for which z is a taxi driver. Can we infer the following from them? Answer yes or no: There is at least one z for which z will take a plane.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which x will take a plane. For all x, if x takes a plane, then x is drinking water. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not make tea.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x will cook. There is at least one x for which if x cooks, then x is excited. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not drink water.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which if x were an office clerk, then x is bored. For all x, x is an office clerk. Can we infer the following from them? Answer yes or no: There is at least one x for which x is not an artist.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x will climb a mountain. There is at least one x for which if x climbs a mountain, then x is a bartender. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a mechanic.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one z for which z will listen to a song. For all z, if z listens to a song, then z is an artist. Can we infer the following from them? Answer yes or no: There is at least one z for which z is not bored.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all u_2, u_2 is a nurse. There is at least one u_2 for which if u_2 were a nurse, then u_2 is fast. Can we infer the following from them? Answer yes or no: There is at least one u_2 for which u_2 will not play squash.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which x will listen to a song. For all x, if x listens to a song, then x is an office clerk. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not sleep.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one w for which if w works, then w is cooking. For all w, w will work. Can we infer the following from them? Answer yes or no: There is at least one w for which w is a mechanic.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one w for which if w were sad, then w is cooking. For all w, w is sad. Can we infer the following from them? Answer yes or no: There is at least one w for which w will listen to a song.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all u_2, u_2 is poor. There is at least one u_2 for which if u_2 were poor, then u_2 is a politician. Can we infer the following from them? Answer yes or no: There is at least one u_2 for which u_2 will not play squash.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which if x were a police officer, then x is a lawyer. For all x, x is a police officer. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not work.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all v, if v writes a letter, then v is an electrician. There is at least one v for which v will write a letter. Can we infer the following from them? Answer yes or no: There is at least one v for which v is not a musician.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, if x were sad, then x is listening to a song. There is at least one x for which x is sad. Can we infer the following from them? Answer yes or no: There is at least one x for which x will read a book.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which if x were a nurse, then x is a server. For all x, x is a nurse. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not read a book.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which if x were a poet, then x is cooking. For all x, x is a poet. Can we infer the following from them? Answer yes or no: There is at least one x for which x is not happy.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x will go running. There is at least one x for which if x goes running, then x is a carpenter. Can we infer the following from them? Answer yes or no: There is at least one x for which x is not a politician.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, if x plays tennis, then x is making tea. There is at least one x for which x will play tennis. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not drink water.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which if x plays squash, then x is happy. For all x, x will play squash. Can we infer the following from them? Answer yes or no: There is at least one x for which x will write a letter.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x is curious. There is at least one x for which if x were curious, then x is playing tennis. Can we infer the following from them? Answer yes or no: There is at least one x for which x will work.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x will play a game. There is at least one x for which if x plays a game, then x is drinking water. Can we infer the following from them? Answer yes or no: There is at least one x for which x is not bored.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one w for which if w were an office clerk, then w is cooking. For all w, w is an office clerk. Can we infer the following from them? Answer yes or no: There is at least one w for which w will make tea.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which if x were happy, then x is an artist. For all x, x is happy. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a doctor.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one v for which v is bored. For all v, if v were bored, then v is poor. Can we infer the following from them? Answer yes or no: There is at least one v for which v is not rich.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which x is rich. For all x, if x were rich, then x is a poet. Can we infer the following from them? Answer yes or no: There is at least one x for which x is not a server.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one w for which w will drink water. For all w, if w drinks water, then w is fast. Can we infer the following from them? Answer yes or no: There is at least one w for which w is not an astronaut.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one u_2 for which if u_2 were a mechanic, then u_2 is an artist. For all u_2, u_2 is a mechanic. Can we infer the following from them? Answer yes or no: There is at least one u_2 for which u_2 is a bartender.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one v for which v is a sailor. For all v, if v were a sailor, then v is taking a plane. Can we infer the following from them? Answer yes or no: There is at least one v for which v will not drink water.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one u for which if u goes running, then u is a taxi driver. For all u, u will go running. Can we infer the following from them? Answer yes or no: There is at least one u for which u will work.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all z, if z were a poet, then z is playing a game. There is at least one z for which z is a poet. Can we infer the following from them? Answer yes or no: There is at least one z for which z will not read a book.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one z for which z will play squash. For all z, if z plays squash, then z is an artist. Can we infer the following from them? Answer yes or no: There is at least one z for which z will work.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one u_2 for which if u_2 were a server, then u_2 is taking a plane. For all u_2, u_2 is a server. Can we infer the following from them? Answer yes or no: There is at least one u_2 for which u_2 will sleep.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one u for which if u were a nurse, then u is listening to a song. For all u, u is a nurse. Can we infer the following from them? Answer yes or no: There is at least one u for which u is not fast.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all x, x is sad. There is at least one x for which if x were sad, then x is a nurse. Can we infer the following from them? Answer yes or no: There is at least one x for which x will listen to a song.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: For all w, w will make tea. There is at least one w for which if w makes tea, then w is cooking. Can we infer the following from them? Answer yes or no: There is at least one w for which w will not listen to a song.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which x will climb a mountain. For all x, if x climbs a mountain, then x is writing a letter. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not make tea.",no
predicate,inference,existential modus ponens,unrelated,"Consider the following premises: There is at least one x for which if x reads a book, then x is a scientist. For all x, x will read a book. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not make tea.",no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is an artist. Can we infer the following from them? Answer yes or no: For all x, x is curious.",no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is a taxi driver. Can we infer the following from them? Answer yes or no: For all x, x is a mechanic.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: W is working. Can we infer the following from them? Answer yes or no: William is not excited.,no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is making tea. Can we infer the following from them? Answer yes or no: For all x, x is sad.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is a politician. Can we infer the following from them? Answer yes or no: Charles is a carpenter.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is working. Can we infer the following from them? Answer yes or no: Jennifer is cooking.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: W_2 is playing a game. Can we infer the following from them? Answer yes or no: Linda is not taking a plane.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is a poet. Can we infer the following from them? Answer yes or no: Joseph is not a janitor.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is writing a letter. Can we infer the following from them? Answer yes or no: Barbara is not making tea.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is curious. Can we infer the following from them? Answer yes or no: Charles is a sailor.,no
predicate,inference,universal generalization,unrelated,"Consider the following premises: U is playing squash. Can we infer the following from them? Answer yes or no: For all u, u is a doctor.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is a cashier. Can we infer the following from them? Answer yes or no: Michael is not writing a letter.,no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is a cashier. Can we infer the following from them? Answer yes or no: For all x, x is a politician.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is fast. Can we infer the following from them? Answer yes or no: David is not bored.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is a poet. Can we infer the following from them? Answer yes or no: Thomas is drinking water.,no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is an astronaut. Can we infer the following from them? Answer yes or no: For all x, x is a nurse.",no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is a musician. Can we infer the following from them? Answer yes or no: For all x, x will take a plane.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: U is fast. Can we infer the following from them? Answer yes or no: Michael is not driving a car.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is writing a letter. Can we infer the following from them? Answer yes or no: John is not a mechanic.,no
predicate,inference,universal generalization,unrelated,"Consider the following premises: U is cooking. Can we infer the following from them? Answer yes or no: For all u, u will play squash.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is sad. Can we infer the following from them? Answer yes or no: Mary is listening to a song.,no
predicate,inference,universal generalization,unrelated,"Consider the following premises: W is taking a plane. Can we infer the following from them? Answer yes or no: For all w, w will listen to a song.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: Z is a scientist. Can we infer the following from them? Answer yes or no: William is a writer.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: U is climbing a mountain. Can we infer the following from them? Answer yes or no: William is a janitor.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is a carpenter. Can we infer the following from them? Answer yes or no: Mary is a janitor.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is sad. Can we infer the following from them? Answer yes or no: Patricia is not sleeping.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is playing squash. Can we infer the following from them? Answer yes or no: Karen is not reading a book.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is rich. Can we infer the following from them? Answer yes or no: Linda is not a police officer.,no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is climbing a mountain. Can we infer the following from them? Answer yes or no: For all x, x is a mechanic.",no
predicate,inference,universal generalization,unrelated,"Consider the following premises: W is rich. Can we infer the following from them? Answer yes or no: For all w, w is a taxi driver.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: U is a mechanic. Can we infer the following from them? Answer yes or no: John is not playing squash.,no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is a janitor. Can we infer the following from them? Answer yes or no: For all x, x is an astronaut.",no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is sad. Can we infer the following from them? Answer yes or no: For all x, x is a writer.",no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is sad. Can we infer the following from them? Answer yes or no: For all x, x will play tennis.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is a lawyer. Can we infer the following from them? Answer yes or no: Patricia is not playing a game.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is drinking water. Can we infer the following from them? Answer yes or no: Joseph is not making tea.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is listening to a song. Can we infer the following from them? Answer yes or no: Richard is not curious.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is a cashier. Can we infer the following from them? Answer yes or no: Linda is a police officer.,no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is a sailor. Can we infer the following from them? Answer yes or no: For all x, x is an astronaut.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: W_2 is happy. Can we infer the following from them? Answer yes or no: John is not listening to a song.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is making tea. Can we infer the following from them? Answer yes or no: Elisabeth is a carpenter.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is an artist. Can we infer the following from them? Answer yes or no: Thomas is taking a plane.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: W_2 is a cashier. Can we infer the following from them? Answer yes or no: Sarah is working.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is writing a letter. Can we infer the following from them? Answer yes or no: Charles is not a soldier.,no
predicate,inference,universal generalization,unrelated,"Consider the following premises: X is running. Can we infer the following from them? Answer yes or no: For all x, x is a lawyer.",no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is a poet. Can we infer the following from them? Answer yes or no: Elisabeth is sleeping.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is climbing a mountain. Can we infer the following from them? Answer yes or no: Susan is reading a book.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is a police officer. Can we infer the following from them? Answer yes or no: Joseph is listening to a song.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is reading a book. Can we infer the following from them? Answer yes or no: Barbara is climbing a mountain.,no
predicate,inference,universal generalization,unrelated,Consider the following premises: X is an electrician. Can we infer the following from them? Answer yes or no: Michael is not a carpenter.,no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will sleep and x will play tennis. Can we infer the following from them? Answer yes or no: For all x, x is a janitor.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a soldier and x is a server. Can we infer the following from them? Answer yes or no: For all x, x will climb a mountain.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will play tennis and x is a mechanic. Can we infer the following from them? Answer yes or no: For all x, x is not a bartender.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will cook and x is a writer. Can we infer the following from them? Answer yes or no: For all x, x is not rich.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all y_4, y_4 is a soldier and y_4 is bored. Can we infer the following from them? Answer yes or no: For all y_4, y_4 will work.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all z_2, z_2 is curious and z_2 is an electrician. Can we infer the following from them? Answer yes or no: For all z_2, z_2 will write a letter.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will play tennis and x is excited. Can we infer the following from them? Answer yes or no: For all x, x will not sleep.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all y_4, y_4 is poor and y_4 is a bartender. Can we infer the following from them? Answer yes or no: For all y_4, y_4 will make tea.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will cook and x will make tea. Can we infer the following from them? Answer yes or no: For all x, x is not a police officer.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will play tennis and x is a lawyer. Can we infer the following from them? Answer yes or no: For all x, x will play squash.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a janitor and x will play squash. Can we infer the following from them? Answer yes or no: For all x, x will read a book.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all y_4, y_4 will read a book and y_4 is happy. Can we infer the following from them? Answer yes or no: For all y_4, y_4 is sad.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a politician and x is a taxi driver. Can we infer the following from them? Answer yes or no: For all x, x is an artist.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is excited and x is a carpenter. Can we infer the following from them? Answer yes or no: For all x, x is not sad.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will cook and x will write a letter. Can we infer the following from them? Answer yes or no: For all x, x will not drink water.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is an electrician and x is sad. Can we infer the following from them? Answer yes or no: For all x, x will not climb a mountain.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will play squash and x will cook. Can we infer the following from them? Answer yes or no: For all x, x will not read a book.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a politician and x will drive a car. Can we infer the following from them? Answer yes or no: For all x, x is not a musician.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is sad and x is a cashier. Can we infer the following from them? Answer yes or no: For all x, x is a doctor.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all z_2, z_2 will play a game and z_2 will go running. Can we infer the following from them? Answer yes or no: For all z_2, z_2 is a sailor.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all z_2, z_2 is a lawyer and z_2 will work. Can we infer the following from them? Answer yes or no: For all z_2, z_2 is not rich.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will work and x is a sailor. Can we infer the following from them? Answer yes or no: For all x, x will not play tennis.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all y_4, y_4 will climb a mountain and y_4 will take a plane. Can we infer the following from them? Answer yes or no: For all y_4, y_4 is an office clerk.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all y_4, y_4 will play a game and y_4 will play squash. Can we infer the following from them? Answer yes or no: For all y_4, y_4 is not sad.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is bored and x is a sailor. Can we infer the following from them? Answer yes or no: For all x, x is a janitor.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all z_2, z_2 is fast and z_2 will climb a mountain. Can we infer the following from them? Answer yes or no: For all z_2, z_2 is not a nurse.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a politician and x is a mechanic. Can we infer the following from them? Answer yes or no: For all x, x is an artist.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is happy and x is a cashier. Can we infer the following from them? Answer yes or no: For all x, x is not a scientist.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all z_2, z_2 is a writer and z_2 will play squash. Can we infer the following from them? Answer yes or no: For all z_2, z_2 will sleep.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all z_2, z_2 will cook and z_2 will make tea. Can we infer the following from them? Answer yes or no: For all z_2, z_2 is a lawyer.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a server and x is a soldier. Can we infer the following from them? Answer yes or no: For all x, x will work.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a scientist and x will play tennis. Can we infer the following from them? Answer yes or no: For all x, x is a cashier.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is bored and x is a politician. Can we infer the following from them? Answer yes or no: For all x, x is not a poet.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all y_4, y_4 is a carpenter and y_4 will listen to a song. Can we infer the following from them? Answer yes or no: For all y_4, y_4 is excited.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will play tennis and x is a scientist. Can we infer the following from them? Answer yes or no: For all x, x will listen to a song.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will write a letter and x will make tea. Can we infer the following from them? Answer yes or no: For all x, x is not a doctor.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all z_2, z_2 is a cashier and z_2 is a doctor. Can we infer the following from them? Answer yes or no: For all z_2, z_2 is not a taxi driver.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a nurse and x is a cashier. Can we infer the following from them? Answer yes or no: For all x, x is fast.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will climb a mountain and x will go running. Can we infer the following from them? Answer yes or no: For all x, x is not an astronaut.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will sleep and x is curious. Can we infer the following from them? Answer yes or no: For all x, x will play squash.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will drink water and x is a taxi driver. Can we infer the following from them? Answer yes or no: For all x, x will make tea.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a sailor and x is an artist. Can we infer the following from them? Answer yes or no: For all x, x is rich.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will go running and x is excited. Can we infer the following from them? Answer yes or no: For all x, x will drive a car.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is happy and x is a carpenter. Can we infer the following from them? Answer yes or no: For all x, x is a soldier.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will drive a car and x will climb a mountain. Can we infer the following from them? Answer yes or no: For all x, x is not a lawyer.",no
